Twotheta,NormalizedIntensity
9.975,3.9138e-08
9.9775,5.3712e-08
9.98,7.3456e-08
9.9825,1.0011e-07
9.985,1.3597e-07
9.9875,1.8402e-07
9.99,2.4821e-07
9.9925,3.3362e-07
9.995,4.4686e-07
9.9975,5.9648e-07
10,7.9343e-07
10.0025,1.0518e-06
10.005,1.3894e-06
10.0075,1.8291e-06
10.01,2.3994e-06
10.0125,3.1369e-06
10.015,4.0869e-06
10.0175,5.3062e-06
10.02,6.8652e-06
10.0225,8.8517e-06
10.025,1.1373e-05
10.0275,1.4563e-05
10.03,1.8582e-05
10.0325,2.363e-05
10.035,2.9944e-05
10.0375,3.7812e-05
10.04,4.7586e-05
10.0425,5.9676e-05
10.045,7.4581e-05
10.0475,9.2885e-05
10.05,0.00011528
10.0525,0.00014258
10.055,0.00017574
10.0575,0.00021586
10.06,0.00026421
10.0625,0.00032229
10.065,0.00039177
10.0675,0.00047458
10.07,0.00057291
10.0725,0.0006892
10.075,0.00082626
10.0775,0.00098711
10.08,0.0011752
10.0825,0.0013943
10.085,0.0016486
10.0875,0.0019424
10.09,0.0022807
10.0925,0.0026687
10.095,0.0031119
10.0975,0.0036161
10.1,0.0041875
10.1025,0.0048324
10.105,0.0055573
10.1075,0.0063687
10.11,0.0072735
10.1125,0.008278
10.115,0.0093887
10.1175,0.010612
10.12,0.011952
10.1225,0.013416
10.125,0.015006
10.1275,0.016727
10.13,0.018581
10.1325,0.02057
10.135,0.022692
10.1375,0.024946
10.14,0.027329
10.1425,0.029836
10.145,0.032461
10.1475,0.035194
10.15,0.038027
10.1525,0.040944
10.155,0.043933
10.1575,0.046976
10.16,0.050056
10.1625,0.053155
10.165,0.05625
10.1675,0.059319
10.17,0.062339
10.1725,0.065285
10.175,0.068136
10.1775,0.070864
10.18,0.073447
10.1825,0.075861
10.185,0.078082
10.1875,0.08009
10.19,0.081866
10.1925,0.083393
10.195,0.084652
10.1975,0.085634
10.2,0.086329
10.2025,0.086727
10.205,0.086825
10.2075,0.086624
10.21,0.086123
10.2125,0.085329
10.215,0.084251
10.2175,0.082898
10.22,0.081284
10.2225,0.079427
10.225,0.077343
10.2275,0.075053
10.23,0.07258
10.2325,0.069944
10.235,0.06717
10.2375,0.064285
10.24,0.06131
10.2425,0.05827
10.245,0.05519
10.2475,0.052092
10.25,0.048996
10.2525,0.045926
10.255,0.042901
10.2575,0.039934
10.26,0.037045
10.2625,0.034244
10.265,0.031548
10.2675,0.028963
10.27,0.026497
10.2725,0.024158
10.275,0.021948
10.2775,0.019873
10.28,0.01793
10.2825,0.016121
10.285,0.014446
10.2875,0.0129
10.29,0.011479
10.2925,0.010179
10.295,0.0089954
10.2975,0.0079217
10.3,0.0069521
10.3025,0.0060801
10.305,0.005299
10.3075,0.0046025
10.31,0.0039834
10.3125,0.0034358
10.315,0.0029533
10.3175,0.0025297
10.32,0.0021594
10.3225,0.0018369
10.325,0.0015572
10.3275,0.0013154
10.33,0.0011074
10.3325,0.00092904
10.335,0.00077671
10.3375,0.00064711
10.34,0.00053728
10.3425,0.00044454
10.345,0.00036654
10.3475,0.00030118
10.35,0.00024661
10.3525,0.00020123
10.355,0.00016364
10.3575,0.00013261
10.36,0.00010709
10.3625,8.6181e-05
10.365,6.9116e-05
10.3675,5.5238e-05
10.37,4.3993e-05
10.3725,3.4917e-05
10.375,2.7618e-05
10.3775,2.1769e-05
10.38,1.7099e-05
10.3825,1.3384e-05
10.385,1.044e-05
10.3875,8.1158e-06
10.39,6.287e-06
10.3925,4.8534e-06
10.395,3.7339e-06
10.3975,2.8625e-06
10.4,2.187e-06
10.4025,1.6651e-06
10.405,1.2633e-06
10.4075,9.5519e-07
10.41,7.1972e-07
10.4125,5.4042e-07
10.415,4.0438e-07
10.4175,3.0154e-07
10.42,2.2408e-07
10.4225,1.6595e-07
10.425,1.2246e-07
10.4275,9.0058e-08
10.43,6.6001e-08
10.4325,4.8204e-08
10.435,3.5083e-08
10.4375,2.5445e-08
10.44,1.8392e-08
10.4425,1.3247e-08
10.445,9.5089e-09
10.4475,6.8019e-09
10.45,4.8485e-09
10.4525,0
10.455,0
10.4575,0
10.46,0
10.4625,0
10.465,0
10.4675,0
10.47,0
10.4725,0
10.475,0
10.4775,0
10.48,0
10.4825,0
10.485,0
10.4875,0
10.49,0
10.4925,0
10.495,0
10.4975,0
10.5,0
10.5025,0
10.505,0
10.5075,0
10.51,0
10.5125,0
10.515,0
10.5175,0
10.52,0
10.5225,0
10.525,0
10.5275,0
10.53,0
10.5325,0
10.535,0
10.5375,0
10.54,0
10.5425,0
10.545,0
10.5475,0
10.55,0
10.5525,0
10.555,0
10.5575,0
10.56,0
10.5625,0
10.565,0
10.5675,0
10.57,0
10.5725,0
10.575,0
10.5775,0
10.58,0
10.5825,0
10.585,0
10.5875,0
10.59,0
10.5925,0
10.595,0
10.5975,0
10.6,0
10.6025,0
10.605,0
10.6075,0
10.61,0
10.6125,0
10.615,0
10.6175,0
10.62,0
10.6225,0
10.625,0
10.6275,0
10.63,0
10.6325,0
10.635,0
10.6375,0
10.64,0
10.6425,0
10.645,0
10.6475,0
10.65,0
10.6525,0
10.655,0
10.6575,0
10.66,0
10.6625,0
10.665,0
10.6675,0
10.67,0
10.6725,0
10.675,0
10.6775,0
10.68,0
10.6825,0
10.685,0
10.6875,0
10.69,0
10.6925,0
10.695,0
10.6975,0
10.7,0
10.7025,0
10.705,0
10.7075,0
10.71,0
10.7125,0
10.715,0
10.7175,0
10.72,0
10.7225,0
10.725,0
10.7275,0
10.73,0
10.7325,0
10.735,0
10.7375,0
10.74,0
10.7425,0
10.745,0
10.7475,0
10.75,0
10.7525,0
10.755,0
10.7575,0
10.76,0
10.7625,0
10.765,0
10.7675,0
10.77,0
10.7725,0
10.775,0
10.7775,0
10.78,0
10.7825,0
10.785,0
10.7875,0
10.79,0
10.7925,0
10.795,0
10.7975,0
10.8,0
10.8025,0
10.805,0
10.8075,0
10.81,0
10.8125,0
10.815,0
10.8175,0
10.82,0
10.8225,0
10.825,0
10.8275,0
10.83,0
10.8325,0
10.835,0
10.8375,0
10.84,0
10.8425,0
10.845,0
10.8475,0
10.85,0
10.8525,0
10.855,0
10.8575,0
10.86,0
10.8625,0
10.865,0
10.8675,0
10.87,0
10.8725,0
10.875,0
10.8775,0
10.88,0
10.8825,0
10.885,0
10.8875,0
10.89,0
10.8925,0
10.895,0
10.8975,0
10.9,0
10.9025,0
10.905,0
10.9075,0
10.91,0
10.9125,0
10.915,0
10.9175,0
10.92,0
10.9225,0
10.925,0
10.9275,0
10.93,0
10.9325,0
10.935,0
10.9375,0
10.94,0
10.9425,0
10.945,0
10.9475,0
10.95,0
10.9525,0
10.955,0
10.9575,0
10.96,0
10.9625,0
10.965,0
10.9675,0
10.97,0
10.9725,0
10.975,0
10.9775,0
10.98,0
10.9825,0
10.985,0
10.9875,0
10.99,0
10.9925,0
10.995,0
10.9975,0
11,0
11.0025,0
11.005,0
11.0075,0
11.01,0
11.0125,0
11.015,0
11.0175,0
11.02,0
11.0225,0
11.025,0
11.0275,0
11.03,0
11.0325,0
11.035,0
11.0375,0
11.04,0
11.0425,0
11.045,0
11.0475,0
11.05,0
11.0525,0
11.055,0
11.0575,0
11.06,0
11.0625,0
11.065,0
11.0675,0
11.07,0
11.0725,0
11.075,0
11.0775,0
11.08,0
11.0825,0
11.085,0
11.0875,0
11.09,0
11.0925,0
11.095,0
11.0975,0
11.1,0
11.1025,0
11.105,0
11.1075,0
11.11,0
11.1125,0
11.115,0
11.1175,0
11.12,0
11.1225,0
11.125,0
11.1275,0
11.13,0
11.1325,0
11.135,0
11.1375,0
11.14,0
11.1425,0
11.145,0
11.1475,0
11.15,0
11.1525,0
11.155,0
11.1575,0
11.16,0
11.1625,0
11.165,0
11.1675,0
11.17,0
11.1725,0
11.175,0
11.1775,0
11.18,0
11.1825,0
11.185,0
11.1875,0
11.19,0
11.1925,0
11.195,0
11.1975,0
11.2,0
11.2025,0
11.205,0
11.2075,0
11.21,0
11.2125,0
11.215,0
11.2175,0
11.22,0
11.2225,0
11.225,0
11.2275,0
11.23,0
11.2325,0
11.235,0
11.2375,0
11.24,0
11.2425,0
11.245,0
11.2475,0
11.25,0
11.2525,0
11.255,0
11.2575,0
11.26,0
11.2625,0
11.265,0
11.2675,0
11.27,0
11.2725,0
11.275,0
11.2775,0
11.28,0
11.2825,0
11.285,0
11.2875,0
11.29,0
11.2925,0
11.295,0
11.2975,0
11.3,0
11.3025,0
11.305,0
11.3075,0
11.31,0
11.3125,0
11.315,0
11.3175,0
11.32,0
11.3225,0
11.325,0
11.3275,0
11.33,0
11.3325,0
11.335,0
11.3375,0
11.34,0
11.3425,0
11.345,0
11.3475,0
11.35,0
11.3525,0
11.355,0
11.3575,0
11.36,0
11.3625,0
11.365,0
11.3675,0
11.37,0
11.3725,0
11.375,0
11.3775,0
11.38,0
11.3825,0
11.385,0
11.3875,0
11.39,0
11.3925,0
11.395,0
11.3975,0
11.4,0
11.4025,0
11.405,0
11.4075,0
11.41,0
11.4125,0
11.415,0
11.4175,0
11.42,0
11.4225,0
11.425,0
11.4275,0
11.43,0
11.4325,0
11.435,0
11.4375,0
11.44,0
11.4425,0
11.445,0
11.4475,0
11.45,0
11.4525,0
11.455,0
11.4575,0
11.46,0
11.4625,0
11.465,0
11.4675,0
11.47,0
11.4725,0
11.475,0
11.4775,0
11.48,0
11.4825,0
11.485,0
11.4875,0
11.49,0
11.4925,0
11.495,0
11.4975,0
11.5,0
11.5025,0
11.505,0
11.5075,0
11.51,0
11.5125,0
11.515,0
11.5175,0
11.52,0
11.5225,0
11.525,0
11.5275,0
11.53,0
11.5325,0
11.535,0
11.5375,0
11.54,0
11.5425,0
11.545,0
11.5475,0
11.55,0
11.5525,0
11.555,0
11.5575,0
11.56,0
11.5625,0
11.565,0
11.5675,0
11.57,0
11.5725,0
11.575,0
11.5775,0
11.58,0
11.5825,0
11.585,0
11.5875,0
11.59,0
11.5925,0
11.595,0
11.5975,0
11.6,0
11.6025,0
11.605,0
11.6075,0
11.61,0
11.6125,0
11.615,0
11.6175,0
11.62,0
11.6225,0
11.625,0
11.6275,0
11.63,0
11.6325,0
11.635,0
11.6375,0
11.64,0
11.6425,0
11.645,0
11.6475,0
11.65,0
11.6525,0
11.655,0
11.6575,0
11.66,0
11.6625,0
11.665,0
11.6675,0
11.67,0
11.6725,0
11.675,0
11.6775,0
11.68,0
11.6825,0
11.685,0
11.6875,0
11.69,0
11.6925,0
11.695,0
11.6975,0
11.7,0
11.7025,0
11.705,0
11.7075,0
11.71,0
11.7125,0
11.715,0
11.7175,0
11.72,0
11.7225,0
11.725,0
11.7275,0
11.73,0
11.7325,0
11.735,0
11.7375,0
11.74,0
11.7425,0
11.745,0
11.7475,0
11.75,0
11.7525,0
11.755,0
11.7575,0
11.76,0
11.7625,0
11.765,0
11.7675,0
11.77,0
11.7725,0
11.775,0
11.7775,0
11.78,0
11.7825,0
11.785,0
11.7875,0
11.79,0
11.7925,0
11.795,0
11.7975,0
11.8,0
11.8025,0
11.805,0
11.8075,0
11.81,0
11.8125,0
11.815,0
11.8175,0
11.82,0
11.8225,0
11.825,0
11.8275,0
11.83,0
11.8325,0
11.835,0
11.8375,0
11.84,0
11.8425,0
11.845,0
11.8475,0
11.85,0
11.8525,0
11.855,0
11.8575,0
11.86,0
11.8625,0
11.865,0
11.8675,0
11.87,0
11.8725,0
11.875,0
11.8775,0
11.88,0
11.8825,0
11.885,0
11.8875,0
11.89,0
11.8925,0
11.895,0
11.8975,0
11.9,0
11.9025,0
11.905,0
11.9075,0
11.91,0
11.9125,0
11.915,0
11.9175,0
11.92,0
11.9225,0
11.925,0
11.9275,0
11.93,0
11.9325,0
11.935,0
11.9375,0
11.94,0
11.9425,0
11.945,0
11.9475,0
11.95,0
11.9525,0
11.955,0
11.9575,0
11.96,0
11.9625,0
11.965,0
11.9675,0
11.97,0
11.9725,0
11.975,0
11.9775,0
11.98,0
11.9825,0
11.985,0
11.9875,0
11.99,0
11.9925,0
11.995,0
11.9975,0
12,0
12.0025,0
12.005,0
12.0075,0
12.01,0
12.0125,0
12.015,0
12.0175,0
12.02,0
12.0225,0
12.025,0
12.0275,0
12.03,0
12.0325,0
12.035,0
12.0375,0
12.04,0
12.0425,0
12.045,0
12.0475,0
12.05,0
12.0525,0
12.055,0
12.0575,0
12.06,0
12.0625,0
12.065,0
12.0675,0
12.07,0
12.0725,0
12.075,0
12.0775,0
12.08,0
12.0825,0
12.085,0
12.0875,0
12.09,0
12.0925,0
12.095,0
12.0975,0
12.1,0
12.1025,0
12.105,0
12.1075,0
12.11,0
12.1125,0
12.115,0
12.1175,0
12.12,0
12.1225,0
12.125,0
12.1275,0
12.13,0
12.1325,0
12.135,0
12.1375,0
12.14,0
12.1425,0
12.145,0
12.1475,0
12.15,0
12.1525,0
12.155,0
12.1575,0
12.16,0
12.1625,0
12.165,0
12.1675,0
12.17,0
12.1725,0
12.175,0
12.1775,0
12.18,0
12.1825,0
12.185,0
12.1875,0
12.19,0
12.1925,0
12.195,0
12.1975,0
12.2,0
12.2025,0
12.205,0
12.2075,0
12.21,0
12.2125,0
12.215,0
12.2175,0
12.22,0
12.2225,0
12.225,0
12.2275,0
12.23,0
12.2325,0
12.235,0
12.2375,0
12.24,0
12.2425,0
12.245,0
12.2475,0
12.25,0
12.2525,0
12.255,0
12.2575,0
12.26,0
12.2625,0
12.265,0
12.2675,0
12.27,0
12.2725,0
12.275,0
12.2775,0
12.28,0
12.2825,0
12.285,0
12.2875,0
12.29,0
12.2925,0
12.295,0
12.2975,0
12.3,0
12.3025,0
12.305,0
12.3075,0
12.31,0
12.3125,0
12.315,0
12.3175,0
12.32,0
12.3225,0
12.325,0
12.3275,0
12.33,0
12.3325,0
12.335,0
12.3375,0
12.34,0
12.3425,0
12.345,0
12.3475,0
12.35,0
12.3525,0
12.355,0
12.3575,0
12.36,0
12.3625,0
12.365,0
12.3675,0
12.37,0
12.3725,0
12.375,0
12.3775,0
12.38,0
12.3825,0
12.385,0
12.3875,0
12.39,0
12.3925,0
12.395,0
12.3975,0
12.4,0
12.4025,0
12.405,0
12.4075,0
12.41,0
12.4125,0
12.415,0
12.4175,0
12.42,0
12.4225,0
12.425,0
12.4275,0
12.43,0
12.4325,0
12.435,0
12.4375,0
12.44,0
12.4425,0
12.445,0
12.4475,0
12.45,0
12.4525,0
12.455,0
12.4575,0
12.46,0
12.4625,0
12.465,0
12.4675,0
12.47,0
12.4725,0
12.475,0
12.4775,0
12.48,0
12.4825,0
12.485,0
12.4875,0
12.49,0
12.4925,0
12.495,0
12.4975,0
12.5,0
12.5025,0
12.505,0
12.5075,0
12.51,0
12.5125,0
12.515,0
12.5175,0
12.52,0
12.5225,0
12.525,0
12.5275,0
12.53,0
12.5325,0
12.535,0
12.5375,0
12.54,0
12.5425,0
12.545,0
12.5475,0
12.55,0
12.5525,0
12.555,0
12.5575,0
12.56,0
12.5625,0
12.565,0
12.5675,0
12.57,0
12.5725,0
12.575,0
12.5775,0
12.58,0
12.5825,0
12.585,0
12.5875,0
12.59,0
12.5925,0
12.595,0
12.5975,0
12.6,0
12.6025,0
12.605,0
12.6075,0
12.61,0
12.6125,0
12.615,0
12.6175,0
12.62,0
12.6225,0
12.625,0
12.6275,0
12.63,0
12.6325,0
12.635,0
12.6375,0
12.64,0
12.6425,0
12.645,0
12.6475,0
12.65,0
12.6525,0
12.655,0
12.6575,0
12.66,0
12.6625,0
12.665,0
12.6675,0
12.67,0
12.6725,0
12.675,0
12.6775,0
12.68,0
12.6825,0
12.685,0
12.6875,0
12.69,0
12.6925,0
12.695,0
12.6975,0
12.7,0
12.7025,0
12.705,0
12.7075,0
12.71,0
12.7125,0
12.715,0
12.7175,0
12.72,0
12.7225,0
12.725,0
12.7275,0
12.73,0
12.7325,0
12.735,0
12.7375,0
12.74,0
12.7425,0
12.745,0
12.7475,0
12.75,0
12.7525,0
12.755,0
12.7575,0
12.76,0
12.7625,0
12.765,0
12.7675,0
12.77,0
12.7725,0
12.775,0
12.7775,0
12.78,0
12.7825,0
12.785,0
12.7875,0
12.79,0
12.7925,0
12.795,0
12.7975,0
12.8,0
12.8025,0
12.805,0
12.8075,0
12.81,0
12.8125,0
12.815,0
12.8175,0
12.82,0
12.8225,0
12.825,0
12.8275,0
12.83,0
12.8325,0
12.835,0
12.8375,0
12.84,0
12.8425,0
12.845,0
12.8475,0
12.85,0
12.8525,0
12.855,0
12.8575,0
12.86,0
12.8625,0
12.865,0
12.8675,0
12.87,0
12.8725,0
12.875,0
12.8775,0
12.88,0
12.8825,0
12.885,0
12.8875,0
12.89,0
12.8925,0
12.895,0
12.8975,0
12.9,0
12.9025,0
12.905,0
12.9075,0
12.91,0
12.9125,0
12.915,0
12.9175,0
12.92,0
12.9225,0
12.925,0
12.9275,0
12.93,0
12.9325,0
12.935,0
12.9375,0
12.94,0
12.9425,0
12.945,0
12.9475,0
12.95,0
12.9525,0
12.955,0
12.9575,0
12.96,0
12.9625,0
12.965,0
12.9675,0
12.97,0
12.9725,0
12.975,0
12.9775,0
12.98,0
12.9825,0
12.985,0
12.9875,0
12.99,0
12.9925,2.8079e-10
12.995,3.9646e-10
12.9975,5.5784e-10
13,7.8221e-10
13.0025,1.093e-09
13.005,1.522e-09
13.0075,2.1121e-09
13.01,2.9207e-09
13.0125,4.025e-09
13.015,5.5277e-09
13.0175,7.5649e-09
13.02,1.0317e-08
13.0225,1.4023e-08
13.025,1.8993e-08
13.0275,2.5635e-08
13.03,3.4481e-08
13.0325,4.6218e-08
13.035,6.1737e-08
13.0375,8.218e-08
13.04,1.0902e-07
13.0425,1.4411e-07
13.045,1.8985e-07
13.0475,2.4925e-07
13.05,3.2608e-07
13.0525,4.2513e-07
13.055,5.5235e-07
13.0575,7.1516e-07
13.06,9.2275e-07
13.0625,1.1865e-06
13.065,1.5203e-06
13.0675,1.9413e-06
13.07,2.4703e-06
13.0725,3.1326e-06
13.075,3.9588e-06
13.0775,4.9855e-06
13.08,6.2568e-06
13.0825,7.825e-06
13.085,9.7524e-06
13.0875,1.2113e-05
13.09,1.4992e-05
13.0925,1.8492e-05
13.095,2.2729e-05
13.0975,2.7841e-05
13.1,3.3984e-05
13.1025,4.1341e-05
13.105,5.0115e-05
13.1075,6.0541e-05
13.11,7.2883e-05
13.1125,8.7437e-05
13.115,0.00010454
13.1175,0.00012455
13.12,0.00014787
13.1225,0.00017496
13.125,0.00020629
13.1275,0.0002424
13.13,0.00028384
13.1325,0.00033121
13.135,0.00038514
13.1375,0.00044631
13.14,0.00051543
13.1425,0.00059316
13.145,0.00068027
13.1475,0.00077746
13.15,0.00088547
13.1525,0.001005
13.155,0.0011367
13.1575,0.0012812
13.16,0.0014392
13.1625,0.0016109
13.165,0.0017969
13.1675,0.0019975
13.17,0.0022128
13.1725,0.0024429
13.175,0.0026876
13.1775,0.0029464
13.18,0.003219
13.1825,0.0035048
13.185,0.0038025
13.1875,0.0041114
13.19,0.00443
13.1925,0.0047567
13.195,0.00509
13.1975,0.0054277
13.2,0.0057677
13.2025,0.006108
13.205,0.0064457
13.2075,0.0067788
13.21,0.0071043
13.2125,0.0074198
13.215,0.0077224
13.2175,0.0080096
13.22,0.0082787
13.2225,0.0085272
13.225,0.0087529
13.2275,0.0089534
13.23,0.0091268
13.2325,0.0092714
13.235,0.0093856
13.2375,0.0094684
13.24,0.009519
13.2425,0.0095366
13.245,0.0095212
13.2475,0.0094731
13.25,0.0093925
13.2525,0.0092804
13.255,0.0091378
13.2575,0.0089664
13.26,0.0087677
13.2625,0.0085438
13.265,0.0082968
13.2675,0.0080291
13.27,0.007743
13.2725,0.0074415
13.275,0.0071267
13.2775,0.0068019
13.28,0.0064692
13.2825,0.0061316
13.285,0.0057915
13.2875,0.0054514
13.29,0.0051135
13.2925,0.0047799
13.295,0.0044526
13.2975,0.0041333
13.3,0.0038237
13.3025,0.0035252
13.305,0.0032386
13.3075,0.0029649
13.31,0.0027052
13.3125,0.0024595
13.315,0.0022284
13.3175,0.0020122
13.32,0.0018104
13.3225,0.0016235
13.325,0.0014507
13.3275,0.0012918
13.33,0.0011464
13.3325,0.0010138
13.335,0.00089344
13.3375,0.00078465
13.34,0.00068671
13.3425,0.00059894
13.345,0.00052056
13.3475,0.00045087
13.35,0.00038917
13.3525,0.00033475
13.355,0.00028694
13.3575,0.00024511
13.36,0.00020866
13.3625,0.000177
13.365,0.00014964
13.3675,0.00012606
13.37,0.00010583
13.3725,8.8545e-05
13.375,7.3823e-05
13.3775,6.1338e-05
13.38,5.0786e-05
13.3825,4.1904e-05
13.385,3.4456e-05
13.3875,2.8235e-05
13.39,2.3056e-05
13.3925,1.8761e-05
13.395,1.5215e-05
13.3975,1.2296e-05
13.4,9.9022e-06
13.4025,7.9472e-06
13.405,6.3559e-06
13.4075,5.0658e-06
13.41,4.0236e-06
13.4125,3.1847e-06
13.415,2.512e-06
13.4175,1.9745e-06
13.42,1.5467e-06
13.4225,1.2074e-06
13.425,9.392e-07
13.4275,7.2808e-07
13.43,5.6248e-07
13.4325,4.3302e-07
13.435,3.3222e-07
13.4375,2.54e-07
13.44,1.9353e-07
13.4425,1.4693e-07
13.445,1.1117e-07
13.4475,8.3829e-08
13.45,6.299e-08
13.4525,4.7167e-08
13.455,3.5197e-08
13.4575,2.6174e-08
13.46,1.9396e-08
13.4625,1.4324e-08
13.465,1.0542e-08
13.4675,7.7316e-09
13.47,5.6508e-09
13.4725,4.1156e-09
13.475,2.9872e-09
13.4775,2.1607e-09
13.48,1.5573e-09
13.4825,1.1187e-09
13.485,8.0079e-10
13.4875,5.7124e-10
13.49,4.0608e-10
13.4925,0
13.495,0
13.4975,0
13.5,0
13.5025,0
13.505,0
13.5075,0
13.51,0
13.5125,0
13.515,0
13.5175,0
13.52,0
13.5225,0
13.525,0
13.5275,0
13.53,0
13.5325,2.2956e-09
13.535,3.2506e-09
13.5375,4.5869e-09
13.54,6.4501e-09
13.5425,9.0388e-09
13.545,1.2623e-08
13.5475,1.7566e-08
13.55,2.4362e-08
13.5525,3.3669e-08
13.555,4.6372e-08
13.5575,6.3645e-08
13.56,8.7049e-08
13.5625,1.1865e-07
13.565,1.6117e-07
13.5675,2.1815e-07
13.57,2.9427e-07
13.5725,3.9557e-07
13.575,5.299e-07
13.5775,7.074e-07
13.58,9.411e-07
13.5825,1.2476e-06
13.585,1.6484e-06
13.5875,2.1702e-06
13.59,2.8474e-06
13.5925,3.7228e-06
13.595,4.8509e-06
13.5975,6.2986e-06
13.6,8.1502e-06
13.6025,1.051e-05
13.605,1.3505e-05
13.6075,1.7295e-05
13.61,2.2071e-05
13.6125,2.8068e-05
13.615,3.5572e-05
13.6175,4.4926e-05
13.62,5.6542e-05
13.6225,7.0919e-05
13.625,8.864e-05
13.6275,0.00011041
13.63,0.00013704
13.6325,0.00016953
13.635,0.00020897
13.6375,0.00025669
13.64,0.00031424
13.6425,0.00038335
13.645,0.00046604
13.6475,0.00056461
13.65,0.00068167
13.6525,0.00082014
13.655,0.00098333
13.6575,0.0011749
13.66,0.001399
13.6625,0.0016599
13.665,0.0019628
13.6675,0.0023131
13.67,0.0027162
13.6725,0.0031785
13.675,0.0037068
13.6775,0.004308
13.68,0.0049891
13.6825,0.005758
13.685,0.0066226
13.6875,0.0075904
13.69,0.0086698
13.6925,0.0098683
13.695,0.011194
13.6975,0.012653
13.7,0.014253
13.7025,0.016
13.705,0.017899
13.7075,0.019954
13.71,0.022169
13.7125,0.024542
13.715,0.027078
13.7175,0.029771
13.72,0.032619
13.7225,0.035616
13.725,0.038754
13.7275,0.042021
13.73,0.045408
13.7325,0.048896
13.735,0.052472
13.7375,0.056114
13.74,0.0598
13.7425,0.063509
13.745,0.067214
13.7475,0.070889
13.75,0.074507
13.7525,0.078038
13.755,0.081454
13.7575,0.084724
13.76,0.087821
13.7625,0.090718
13.765,0.093385
13.7675,0.095799
13.77,0.097933
13.7725,0.09977
13.775,0.10129
13.7775,0.10248
13.78,0.10332
13.7825,0.10381
13.785,0.10394
13.7875,0.10371
13.79,0.10312
13.7925,0.10218
13.795,0.1009
13.7975,0.09929
13.8,0.097368
13.8025,0.095153
13.805,0.092667
13.8075,0.089934
13.81,0.086979
13.8125,0.08383
13.815,0.080516
13.8175,0.077066
13.82,0.073507
13.8225,0.069871
13.825,0.066184
13.8275,0.062476
13.83,0.058771
13.8325,0.055095
13.835,0.051469
13.8375,0.047916
13.84,0.044454
13.8425,0.0411
13.845,0.037867
13.8475,0.034767
13.85,0.031812
13.8525,0.029005
13.855,0.026356
13.8575,0.023865
13.86,0.021537
13.8625,0.019367
13.865,0.017356
13.8675,0.015499
13.87,0.013793
13.8725,0.012233
13.875,0.010811
13.8775,0.0095223
13.88,0.0083577
13.8825,0.0073103
13.885,0.0063718
13.8875,0.0055347
13.89,0.004791
13.8925,0.0041328
13.895,0.0035527
13.8975,0.0030436
13.9,0.0025982
13.9025,0.0022105
13.905,0.0018741
13.9075,0.0015833
13.91,0.0013331
13.9125,0.0011185
13.915,0.0009352
13.9175,0.00077925
13.92,0.00064706
13.9225,0.00053543
13.925,0.00044152
13.9275,0.00036284
13.93,0.00029713
13.9325,0.00024248
13.935,0.0001972
13.9375,0.00015983
13.94,0.00012909
13.9425,0.00010389
13.945,8.3331e-05
13.9475,6.6607e-05
13.95,5.3054e-05
13.9525,4.2113e-05
13.955,3.3312e-05
13.9575,2.6261e-05
13.96,2.0629e-05
13.9625,1.6149e-05
13.965,1.2599e-05
13.9675,9.7948e-06
13.97,7.5886e-06
13.9725,5.8589e-06
13.975,4.5078e-06
13.9775,3.4564e-06
13.98,2.6409e-06
13.9825,2.0109e-06
13.985,1.5259e-06
13.9875,1.1539e-06
13.99,8.695e-07
13.9925,6.5296e-07
13.995,4.8865e-07
13.9975,3.6442e-07
14,2.7083e-07
14.0025,2.0058e-07
14.005,1.4804e-07
14.0075,1.0889e-07
14.01,7.9808e-08
14.0125,5.8295e-08
14.015,4.2432e-08
14.0175,3.078e-08
14.02,2.225e-08
14.0225,1.6028e-08
14.025,1.1506e-08
14.0275,8.2313e-09
14.03,5.8681e-09
14.0325,0
14.035,0
14.0375,0
14.04,0
14.0425,9.9262e-11
14.045,1.4033e-10
14.0475,1.9771e-10
14.05,2.776e-10
14.0525,3.8839e-10
14.055,5.4154e-10
14.0575,7.5247e-10
14.06,1.0419e-09
14.0625,1.4378e-09
14.065,1.9771e-09
14.0675,2.7094e-09
14.07,3.7e-09
14.0725,5.0352e-09
14.075,6.8287e-09
14.0775,9.2289e-09
14.08,1.243e-08
14.0825,1.6683e-08
14.085,2.2313e-08
14.0875,2.9741e-08
14.09,3.9504e-08
14.0925,5.2291e-08
14.095,6.8976e-08
14.0975,9.0673e-08
14.1,1.1878e-07
14.1025,1.5506e-07
14.105,2.0173e-07
14.1075,2.6153e-07
14.11,3.3788e-07
14.1125,4.3501e-07
14.115,5.5814e-07
14.1175,7.1364e-07
14.12,9.0928e-07
14.1225,1.1546e-06
14.125,1.461e-06
14.1275,1.8422e-06
14.13,2.3151e-06
14.1325,2.8991e-06
14.135,3.6179e-06
14.1375,4.4993e-06
14.14,5.5761e-06
14.1425,6.8867e-06
14.145,8.4758e-06
14.1475,1.0396e-05
14.15,1.2706e-05
14.1525,1.5477e-05
14.155,1.8786e-05
14.1575,2.2724e-05
14.16,2.7392e-05
14.1625,3.2906e-05
14.165,3.9392e-05
14.1675,4.6993e-05
14.17,5.5867e-05
14.1725,6.6187e-05
14.175,7.8143e-05
14.1775,9.1937e-05
14.18,0.00010779
14.1825,0.00012595
14.185,0.00014665
14.1875,0.00017016
14.19,0.00019677
14.1925,0.00022674
14.195,0.00026038
